"app_id","app_name","size_bytes","price","rating_count_total","rating_count_current","user_rating_total","user_rating_current","content_rating","genre","support_devices","language_num"
"4359","çˆ†é€Ÿï¼ãƒžãƒ«ãƒå‹Ÿé›†æŽ²ç¤ºæ¿ for ãƒ¢ãƒ³ã‚¹ãƒˆ","63","0.00","0","0","0.0","0.0","Everyone","Entertainment","37","2"
"4360","Patchmania KIDS - A Puzzle About Bunny Revenge!","102","3.99","3","3","4.5","4.5","Everyone","Games","38","13"
"4361","Electoral 2016 - Create Presidential Election Maps","18","1.99","22","0","4.0","0.0","Everyone","News","37","1"
"4362","Sesame Street Alphabet Kitchen","322","2.99","35","1","4.5","5.0","Everyone","Education","37","1"
"4363","Amateur Surgeon 4","119","0.00","2743","149","4.5","4.5","High maturity","Games","38","10"
"4364","è‰¶ãŒï½žã‚‹ãƒ—ãƒ¬ãƒŸã‚¢ãƒ  å¥³æ€§å‘ã‘æ‹æ„›ã‚²ãƒ¼ãƒ ï¼ä¹™å¥³ã’ãƒ¼ã‚€","21","0.00","0","0","0.0","0.0","High maturity","Games","37","1"
"4365","Last Empire â€“ War Z: Zombie Strategy Game","149","0.00","3323","0","4.0","0.0","High maturity","Games","40","2"
"4366","Scanner App - PDF Document Scan","96","0.00","11696","2109","4.5","4.5","Everyone","Business","37","13"
"4367","å…¨å›½ä¸€æ–‰æ€§æ ¼ãƒ†ã‚¹ãƒˆDX","18","0.00","0","0","0.0","0.0","High maturity","Entertainment","40","1"
"4368","One Button Travel","131","2.99","111","6","3.5","4.0","High maturity","Games","37","2"
"4369","my KONAMI Slots - Vegas Casino Slot Machine Games","218","0.00","13345","556","4.5","4.5","High maturity","Games","38","1"
"4370","Smart Virtual Boyfriend","7","0.00","46","6","2.0","2.5","High maturity","Lifestyle","37","1"
"4371","Exploding KittensÂ® - The Official Game","215","1.99","3980","120","4.0","4.5","Low maturity","Games","37","1"
"4372","ç›—å¢“ä¹‹çŽ‹-å¯»é¾™ç§˜äº‹","208","0.00","0","0","0.0","0.0","High maturity","Games","37","2"
"4373","My Rockstar Girls - Party Rock Band","136","0.00","63","2","3.5","5.0","Everyone","Games","37","1"
"4374","Bibi & Tina: Pferdeabenteuer","623","2.99","0","0","0.0","0.0","Everyone","Games","38","1"
"4375","Fairy Land Rescue - Save the Magic Village","123","0.00","94","4","4.0","5.0","Everyone","Games","38","1"
"4376","Musicloud Pro - MP3 and FLAC Music Player for Cloud Platforms.","22","2.99","885","312","4.5","4.5","Everyone","Music","38","14"
"4377","Musicloud - MP3 and FLAC Music Player for Cloud Platforms.","49","0.00","2211","803","4.0","4.5","Everyone","Music","38","14"
"4378","Zasa : An AI Story","31","0.99","5","1","4.5","4.0","Everyone","Games","40","16"
"4379","Mahjong Classic Board Game","68","0.00","10275","240","4.5","4.5","Everyone","Games","37","1"
"4380","Star Skater","270","0.00","1189","180","4.0","4.5","Low maturity","Games","37","18"
"4381","æ„›ã—ã®ã‚·ãƒ§ã‚³ãƒ©ãƒ†ã‚£ã‚¨ ã„ã‘ã‚ã‚“æ‹æ„›ã‚²ãƒ¼ãƒ ãƒ»ä¹™å¥³ã’ãƒ¼ã‚€å¥³æ€§å‘ã‘äººæ°—","171","0.00","0","0","0.0","0.0","High maturity","Games","37","1"
"4382","Thomas & Friends: Race On!","539","0.00","89","2","3.0","5.0","Everyone","Games","38","11"
"4383","Assault on Arnhem","188","4.99","12","2","2.5","3.0","Low maturity","Games","24","1"
"4384","é—ªç˜¦-å¥åº·å‡è‚¥ç˜¦èº«","52","0.00","0","0","0.0","0.0","High maturity","Health & Fitness","37","2"
"4385","Dulp","42","0.00","1660","38","4.5","4.0","Everyone","Games","38","10"
"4386","A Good Snowman Is Hard To Build","95","4.99","270","51","4.5","4.5","Everyone","Games","40","1"
"4387","The Monsters by Tinybop","267","2.99","46","6","4.5","4.5","Everyone","Education","37","58"
"4388","FINAL FANTASY â…¨","3860","20.99","1502","63","4.5","4.0","High maturity","Games","38","5"
"4389","Delicious - Emily's Tea Garden","111","9.99","95","25","2.0","2.5","Everyone","Games","24","8"
"4390","æ ¼æ–—å­¦é™¢-ç¤¾å›¢äº‰éœ¸åœ£è£…å´›èµ·ï¼Œçƒ­è¡€é«˜æ ¡ä¸€è§¦å³å‘","538","0.00","62","6","4.5","5.0","High maturity","Games","40","1"
"4391","DOFUS Touch","3","0.00","104","3","4.0","4.0","High maturity","Games","37","6"
"4392","Model 15","206","29.99","298","35","5.0","5.0","Everyone","Music","25","1"
"4393","Weather Gods","253","2.99","187","4","4.5","5.0","Everyone","Weather","37","5"
"4394","Fitbod Workout Log: Strength Lifting Bodybuilding","71","0.00","4668","4256","5.0","5.0","Everyone","Health & Fitness","37","1"
"4395","Bloxels: Build, Play & Share Your Own Video Games","255","0.00","382","18","3.5","4.0","Everyone","Education","37","1"
"4396","Boomerang from Instagram","16","0.00","2373","525","3.5","3.5","Everyone","Photo & Video","37","27"
"4397","Football Clicker","172","0.00","12326","1412","4.5","5.0","Everyone","Games","38","1"
"4398","Magnets!","27","0.00","11","11","3.5","3.5","Everyone","Games","38","1"
"4399","Beat Stomper","136","1.99","646","48","5.0","4.5","Everyone","Games","40","1"
"4400","Super Phantom Cat - Be a jumping bro.","121","0.00","1206","23","4.5","5.0","Everyone","Games","37","7"
"4401","Fairytale Fiasco - Sleeping Spell Rescue","146","0.00","201","27","4.0","4.5","Everyone","Games","38","11"
"4402","400ã‚¹ãƒ†ãƒ¼ã‚¸ã«æŒ‘æˆ¦ï¼ã°ã‚ã‚¸ãƒ£ãƒ³ãƒ—","55","0.00","0","0","0.0","0.0","Everyone","Games","40","2"
"4403","Titan Brawl","248","0.00","611","1","4.5","5.0","Low maturity","Games","37","33"
"4404","The Westport Independent","71","4.99","160","160","3.5","3.5","Low maturity","Games","40","1"
"4405","Emoji Bae - Custom Emojis","13","1.99","40","0","2.5","0.0","Low maturity","Utilities","37","1"
"4406","æ–—æ–—å¤§å†’é™©ä¹‹æˆ‘çˆ±æ–—æ–—å ‚-å®˜æ–¹æ­£ç‰ˆ4v4ç«žæŠ€æŠ›ç‰©çº¿æ‰‹æ¸¸","240","0.00","0","0","0.0","0.0","High maturity","Games","37","1"
"4407","Splash Cars","182","0.00","2094","24","4.5","5.0","Everyone","Games","38","1"
"4408","The Very Hungry Caterpillarâ„¢ â€“ Shapes & Colors","96","2.99","7","1","5.0","5.0","Everyone","Education","38","1"
"4409","Batman Unlimited: Gotham Cityâ€™s Most Wanted","444","3.99","15","0","3.5","0.0","Everyone","Book","37","4"
"4410","The Very Hungry Caterpillar - Creative Play","100","2.99","14","3","4.0","3.5","Everyone","Education","40","12"
"4411","twofold inc.","39","3.99","1075","661","4.5","4.5","Everyone","Games","38","11"
"4412","Neon Drive - '80s style arcade game","194","3.99","1046","289","4.5","5.0","Everyone","Games","38","9"
"4413","Candy Party: Coin Carnival Dozer","250","0.00","1017","912","4.5","4.5","High maturity","Games","38","1"
"4414","Fear For Sale: Phantom Tide HD - A Scary Hidden Object Mystery (Full)","1834","6.99","83","83","4.0","4.0","Low maturity","Games","24","5"
"4415","Stage Rush: Imagine Dragons","270","0.00","69","69","4.5","4.5","Everyone","Games","38","1"
"4416","ROCKYâ„¢","345","0.00","989","132","4.0","4.5","Low maturity","Games","38","1"
"4417","Tiny Bone","113","0.00","0","0","0.0","0.0","Low maturity","Games","40","9"
"4418","Face Swap Live","90","1.99","1995","271","4.0","4.5","High maturity","Photo & Video","37","13"
"4419","caRRage","369","0.00","671","8","4.5","5.0","High maturity","Games","37","7"
"4420","Swap Ball - Endless Arcade Bouncer","99","0.00","113","113","4.0","4.0","Everyone","Games","40","1"
"4421","BattleHand","199","0.00","4623","35","4.5","4.5","Low maturity","Games","37","1"
"4422","Hey! VINA - Where Women Meet New Friends","104","0.00","719","83","3.0","4.5","High maturity","Social Networking","37","1"
"4423","å¸ä¼˜é“º","24","0.00","0","0","0.0","0.0","Everyone","Finance","38","2"
"4424","BrainTraining!!GASHAAAAAAN!!","132","0.00","0","0","0.0","0.0","Everyone","Games","38","1"
"4425","Toca Life: School","331","2.99","1744","1096","4.5","4.5","Everyone","Education","39","18"
"4426","Rayman Adventures","437","0.00","11100","15","4.0","4.5","Everyone","Games","37","16"
"4427","Parallels","97","0.00","19","12","4.0","4.0","Everyone","Games","40","1"
"4428","Warhammer 40,000: Freeblade","1426","0.00","16879","25","4.5","4.0","High maturity","Games","37","12"
"4429","Tap Cats: Idle Warfare","254","0.00","313","1","4.5","5.0","High maturity","Games","37","1"
"4430","The End of the World by Sean Wenham","106","0.99","15","15","4.5","4.5","High maturity","Games","38","1"
"4431","Beyond: Light Advent Collector's Edition (Full)","1356","6.99","81","81","4.0","4.0","Low maturity","Games","37","4"
"4432","The Cooking Game- With Cute iMessage Food Stickers","98","0.00","340","30","4.5","4.5","Everyone","Games","37","1"
"4433","Fits - Block Puzzle King","71","0.00","78","59","4.5","4.5","Everyone","Games","37","2"
"4434","Critter Academy","540","0.00","43","4","3.5","5.0","Low maturity","Games","40","1"
"4435","æ‹¼å¤šå¤š - 1äº¿äººéƒ½åœ¨æ‹¼çš„è´­ç‰©App","38","0.00","5","0","2.5","0.0","Everyone","Shopping","38","5"
"4436","Micro Machines","257","0.00","729","58","4.5","4.0","High maturity","Games","37","1"
"4437","Agent Gumball - Roguelike Spy Game","561","2.99","22","14","4.0","3.5","Low maturity","Games","40","9"
"4438","Maze: Subject 360 HD - A Mystery Hidden Object Game (Full)","1150","6.99","123","123","4.5","4.5","Low maturity","Games","24","4"
"4439","Halfpipe Hero - Retro Arcade Skateboarding","60","0.00","532","64","4.5","4.5","Everyone","Games","40","1"
"4440","Colored Dots -  by Ukids","231","0.99","0","0","0.0","0.0","Everyone","Education","37","2"
"4441","Knots - The Ultimate Brain Challenge","183","0.00","105","0","3.5","0.0","Everyone","Games","37","1"
"4442","Mobike - Dockless Bike Share","93","0.00","494","11","4.5","4.5","Everyone","Travel","37","3"
"4443","You hate me? ã‚ãŸã—ã®ã“ã¨ ãã‚‰ã„ï¼Ÿ","54","0.00","1","1","5.0","5.0","High maturity","Games","38","1"
"4444","Le Havre: The Inland Port","180","4.99","21","0","4.0","0.0","Everyone","Games","37","1"
"4445","Cut the Rope: Magic","193","0.99","3229","1109","4.5","4.5","Everyone","Games","38","10"
"4446","Nevertales: Legends - A Hidden Object Adventure (Full)","775","6.99","75","52","4.5","4.5","Low maturity","Games","37","3"
"4447","Dark Realm: Princess of Ice HD - A Mystery Hidden Object Game (Full)","1069","6.99","76","76","4.0","4.0","Low maturity","Games","24","3"
"4448","Hunting USA","331","1.99","72","70","3.5","3.5","High maturity","Games","37","1"
"4449","The Secret Order: Beyond Time HD - A Hidden Object Adventure (Full)","608","6.99","84","84","4.5","4.5","Low maturity","Games","24","3"
"4450","Surfingers","292","0.00","1416","16","4.5","3.5","Low maturity","Games","40","1"
"4451","Day One Journal","183","4.99","6380","71","4.5","4.5","Everyone","Lifestyle","37","16"
"4452","Watch OWN","67","0.00","3895","13","4.5","4.5","High maturity","Entertainment","37","1"
"4453","ä¸‹ãƒ¨ã‚·å­ã®ã€Œï¼’ï¼ï¼‘ï¼–å¹´ã€€ã‚ãªãŸã®æµç”Ÿå‘½ã€","8","0.00","0","0","0.0","0.0","High maturity","Lifestyle","38","1"
"4454","Streaks Workout","42","2.99","56","2","3.0","5.0","Everyone","Health & Fitness","37","23"
"4455","Smash Fu - Endless Arcade Smasher","73","0.00","1086","112","4.5","4.0","Everyone","Games","38","1"
"4456","Into the Dim","55","0.00","1521","129","4.5","4.0","Low maturity","Games","38","1"
"4457","Five Card Quest - Tactical RPG Battles","197","2.99","129","40","4.0","4.0","Low maturity","Games","40","1"
"4458","Vlogger Go Viral - Clicker Game & Vlog Simulator","101","0.00","21977","563","5.0","5.0","Everyone","Games","38","7"
"4459","Flipominos","31","2.99","17","4","4.5","4.5","Everyone","Games","38","11"
"4460","Inquire by Tamper","55","0.99","40","4","4.5","5.0","High maturity","Travel","37","31"
"4461","RadiTube - great radio player for am/fm radios","30","0.00","0","0","0.0","0.0","High maturity","Entertainment","37","1"
"4462","Microgolf Masters","207","0.00","1753","16","4.0","4.0","Everyone","Games","38","1"
"4463","NO THING - Surreal Arcade Trip","128","1.99","35","35","4.5","4.5","Low maturity","Games","40","1"
"4464","Flip Diving","190","0.00","17012","3154","4.5","4.5","High maturity","Games","37","1"
"4465","Interact Contacts - Do more with your Contacts!","27","1.99","83","17","4.0","5.0","Everyone","Productivity","37","1"
"4466","Danger Dodgers","178","0.00","93","79","4.5","4.5","Low maturity","Games","38","1"
"4467","ãƒ¢ãƒ³ã‚¹ã‚¿ãƒ¼ãƒžã‚¹ã‚¿ãƒ¼Xã€ã‚ªãƒ³ãƒ©ã‚¤ãƒ³å¯¾æˆ¦åž‹RPGï¼ˆãƒ­ãƒ¼ãƒ«ãƒ—ãƒ¬ã‚¤ãƒ³ã‚°ãƒ»ã‚²ãƒ¼ãƒ ï¼‰ã€‘","74","0.00","0","0","0.0","0.0","Low maturity","Games","40","1"
"4468","Geometry Dash Meltdown","55","0.00","117470","117470","4.5","4.5","Everyone","Games","40","1"
"4469","Sacred Legends","529","0.00","335","35","4.0","4.5","High maturity","Games","38","13"
"4470","BO3 Ultimate Utilityâ„¢ for Call of Duty Black Ops 3","47","4.99","127","12","3.5","4.5","High maturity","Games","43","1"
"4471","Halloween Makeover: Spa, Makeup & Dressup Salon","99","1.99","7","3","5.0","5.0","Everyone","Games","40","1"
"4472","GameDay College Football Radio - Live Games, Scores, News, Highlights, Videos, Schedule, and Rankings","19","1.99","12","10","4.0","4.0","Everyone","Sports","38","1"
"4473","Gang City","163","0.00","251","34","2.5","3.0","High maturity","Games","40","1"
"4474","Why You Lying?","47","0.00","355","29","2.5","2.5","High maturity","Entertainment","37","1"
"4475","ãã‚‰æ¡ˆå†…","104","0.00","0","0","0.0","0.0","Everyone","Weather","37","1"
"4476","Pocket Glasses PRO - text magnifier app","9","3.99","18","0","2.0","0.0","Everyone","Utilities","37","1"
"4477","Lane Racer","135","0.00","67","15","3.5","3.5","Everyone","Games","38","23"
"4478","Bose Connect","93","0.00","915","104","3.0","2.5","Everyone","Music","35","19"
"4479","A Tiny Game of Pong","2","1.99","99","36","4.0","4.0","Everyone","Games","37","1"
"4480","Disney Crossy Road","187","0.00","38571","1223","4.5","4.5","Everyone","Games","37","10"
"4481","Zemoji Zombie Emoji - Halloween iMessage Stickers","47","0.99","1","1","4.0","4.0","Low maturity","Entertainment","37","1"
"4482","Pull My Tongue","257","0.99","559","172","4.0","4.0","Low maturity","Games","40","1"
"4483","Indoor soccer â€“ football Dream league journey","76","0.00","58","7","2.5","1.0","Everyone","Games","38","1"
"4484","Samâ€™s Club Scan & Go","32","0.00","5448","371","4.5","5.0","Everyone","Shopping","37","1"
"4485","Sesame Street Makes Music","171","2.99","22","7","4.0","3.5","Everyone","Education","38","1"
"4486","æ´‹è“å­åº—ãƒ­ãƒ¼ã‚º ï½žã»ã®ã¼ã®å†å»ºè¨˜ï½ž","103","0.00","20","0","4.5","0.0","Everyone","Games","40","3"
"4487","Cat Monsters","87","0.00","7","0","4.0","0.0","Everyone","Games","38","5"
"4488","Hungry Shark World","952","0.00","24057","340","4.5","4.5","High maturity","Games","37","12"
"4489","Filterra â€“ Photo Editor","83","3.99","366","81","4.5","4.5","Everyone","Photo & Video","37","13"
"4490","Eat Game","59","0.00","0","0","0.0","0.0","Everyone","Games","37","2"
"4491","ã€è¬Žè§£ãã€‘ç½ªã¨ç½°-ãƒŽãƒ™ãƒ«ã‚²ãƒ¼ãƒ åž‹ æŽ¨ç†ã‚¢ãƒ‰ãƒ™ãƒ³ãƒãƒ£ãƒ¼","39","0.00","5","0","4.0","0.0","High maturity","Book","37","1"
"4492","Axe in Face 2","174","0.00","190","48","4.5","4.5","Low maturity","Games","38","1"
"4493","Cops & Robbers!","171","0.00","328","89","4.0","3.5","Everyone","Games","38","23"
"4494","Candy Crush Jelly Saga","196","0.00","32395","469","4.0","4.5","Everyone","Games","40","6"
"4495","Papa's Cupcakeria HD","54","2.99","359","164","4.5","4.5","Everyone","Games","24","1"
"4496","MuseCam - Edit Photos & Manual Camera","17","0.00","4267","800","4.5","4.5","Everyone","Photo & Video","37","2"
"4497","Ticket Drops","40","1.99","59","32","2.5","2.5","High maturity","Entertainment","37","1"
"4498","BFB Champions 2.0 ~Football Club Manager~","198","0.00","33","0","4.0","0.0","Everyone","Games","38","3"
"4499","Geometry Lock","142","0.00","140","140","3.5","3.5","Everyone","Games","38","23"
"4500","æ­Œæ‰‹ç™ºæŽ˜ å‹•ç”»æŠ•ç¨¿ã‚¢ãƒ—ãƒª  ã‚«ãƒ©ã‚ªã‚±ï¼sing!  App Star","42","0.00","0","0","0.0","0.0","High maturity","Entertainment","37","2"
"4501","Rope Racers - Fun Multiplayer Racing Game","137","0.00","404","9","4.0","4.5","Low maturity","Games","38","9"
"4502","Ball Maze!","151","0.00","110","27","3.0","3.5","Everyone","Games","40","23"
"4503","Ultimate Briefcase","57","0.00","343","130","4.0","4.5","Low maturity","Games","43","1"
"4504","Burgers & Shakes - Fast Food Maker","260","0.00","84","34","4.0","4.0","Everyone","Games","38","11"
"4505","Yummy Birthday - Party Food Maker","226","0.00","151","42","4.0","4.0","Everyone","Games","40","11"
"4506","Learn 2 Fly","353","0.00","258","258","4.0","4.0","Everyone","Games","38","1"
"4507","Phantasmat: The Endless Night - A Mystery Hidden Object Game (Full)","1223","2.99","13","7","4.5","4.0","Low maturity","Games","38","4"
"4508","Phantasmat: The Endless Night HD - A Mystery Hidden Object Game (Full)","1220","6.99","41","17","4.5","4.5","Low maturity","Games","24","4"
"4509","FreeSpeech - Build Language and Learn Grammar","197","9.99","15","1","4.0","5.0","Everyone","Education","37","2"
"4510","FUNDOï¼»ãƒ•ã‚¡ãƒ³ãƒ‰ã‚¥ï¼½- è©±é¡Œã®ãƒã‚¿ã‚’æ¯Žæ—¥æ›´æ–°ï¼ç„¡æ–™ãƒ‹ãƒ¥ãƒ¼ã‚¹ãƒ¡ãƒ‡ã‚£ã‚¢","17","0.00","0","0","0.0","0.0","High maturity","Entertainment","37","1"
"4511","Wild Kratts Baby Buddies","700","1.99","22","15","3.0","3.5","Everyone","Education","37","1"
"4512","PBS KIDS ScratchJr","103","0.00","38","5","4.0","4.0","Everyone","Education","24","1"
"4513","é­”å¥³ã®æ³‰","242","2.99","0","0","0.0","0.0","Low maturity","Games","40","1"
"4514","Rodeo Stampede - Sky Zoo Safari","253","0.00","19199","189","4.5","4.5","Everyone","Games","38","12"
"4515","è‰ºé¾™æ—…è¡ŒPro-é…’åº—é¢„è®¢ä¸“å®¶","143","0.99","0","0","0.0","0.0","High maturity","Travel","37","1"
"4516","MaxCurve - Photo editor for pro photography","40","3.99","375","60","4.5","5.0","Everyone","Photo & Video","38","18"
"4517","Shuffle Cats","158","0.00","4499","106","4.0","4.0","Everyone","Games","40","12"
"4518","Matt Duchene's Hockey Classic","392","3.99","63","53","4.5","4.5","High maturity","Games","38","7"
"4519","Blaze and the Monster Machines Dinosaur Rescue HD","413","4.99","21","21","3.0","3.0","Everyone","Education","24","1"
"4520","Blaze and the Monster Machines Dinosaur Rescue","414","2.99","3","3","4.5","4.5","Everyone","Education","38","1"
"4521","Midnight Calling: Anabel - A Mystery Hidden Object Game (Full)","752","6.99","88","88","4.5","4.5","Low maturity","Games","38","5"
"4522","Earth Defender S - Trillion Battle Game","107","0.00","16","9","4.5","5.0","Low maturity","Games","40","2"
"4523","Billion Hunter - Casual Monster Clicker RPG","277","0.00","26","15","4.0","4.0","Low maturity","Games","40","12"
"4524","War of Warship:Pacific War","110","0.00","526","14","3.0","1.5","High maturity","Games","37","1"
"4525","Rooms of Doom","570","0.00","539","13","4.5","5.0","Everyone","Games","38","3"
"4526","Adventures of Mana","492","13.99","134","30","4.5","4.5","Low maturity","Games","38","2"
"4527","PE Servers - Custom Keyboard for Minecraft Pocket Edition","12","2.99","77","28","3.0","3.5","Everyone","Games","37","1"
"4528","Battle Bears Overclock FPS Epic Multiplayer Shooting Games","464","0.00","709","142","3.5","4.0","High maturity","Games","37","1"
"4529","Train Driver Journey 8 - Winter in the Alps","264","0.99","50","50","4.5","4.5","Everyone","Games","38","1"
"4530","Dead Center","11","0.00","81","9","3.5","4.0","Everyone","Games","40","1"
"4531","ã‚´ãƒ¼ãƒ«ã§ããŸã‚‰ç¥žï¼ï¼2","14","0.00","0","0","0.0","0.0","Everyone","Games","40","2"
"4532","éƒ½å¸‚å¼‚èƒ½å°è¯´-å…¨æœ¬ç»å…¸æœ‰å£°å°è¯´å¬ä¹¦é˜…è¯»ç¥žå™¨","26","0.00","0","0","0.0","0.0","High maturity","Book","40","3"
"4533","Little Panda's Candy Shop - Lollipop Factory","416","0.00","84","0","4.0","0.0","Everyone","Education","38","10"
"4534","Big Bang Racing","253","0.00","2758","26","4.5","4.5","Low maturity","Games","37","7"
"4535","Simple Camera - Fast Minimal Design","74","0.00","3","3","5.0","5.0","Everyone","Photo & Video","37","2"
"4536","TOEICÂ®TESTå®ŸåŠ›åˆ¤å®šã€Žã‚¢ãƒ—ãƒˆãƒ¬ã€","112","0.99","0","0","0.0","0.0","Everyone","Education","37","1"
"4537","ãŠå‰ã¯ä¿ºã®å¥³ã ã‚ãƒ¼ãŒã€èƒ¸ã‚­ãƒ¥ãƒ³æ‹æ„›ã€ãƒªã‚¢å……ã‚¹ãƒˆãƒ¼ãƒªãƒ¼ï¼ï¼Ÿã€‘","36","0.00","0","0","0.0","0.0","Low maturity","Games","40","1"
"4538","NFL Gridiron from Panini - Card Collecting-Trading","81","0.00","257","1","3.5","2.0","High maturity","Sports","37","10"
"4539","å¬å–šAKUMA/æ‚ªé­”åˆä½“å¬å–šï½žè‚²æˆã‚·ãƒŸãƒ¥ãƒ¬ãƒ¼ã‚·ãƒ§ãƒ³RPGã‚²ãƒ¼ãƒ ","58","0.00","0","0","0.0","0.0","Everyone","Games","37","2"
"4540","Sweat: Kayla Itsines' Bikini Body Fitness Workouts","107","0.00","3788","363","3.5","4.5","Everyone","Health & Fitness","37","8"
"4541","Textastic Code Editor 6","23","9.99","93","17","4.5","5.0","High maturity","Productivity","37","2"
"4542","Maximum Car","178","0.00","256","14","4.0","4.0","Low maturity","Games","40","1"
"4543","ã€ŒãŠã¤ã¼ã­ã€â€œã‚ã‚‹ã‚ã‚‹â€ã‚¨ãƒ³ã‚¿ãƒ¼ãƒ†ã‚¤ãƒ¡ãƒ³ãƒˆã‚¹ãƒˆãƒ¼ãƒªãƒ¼ï¼šOTUBOï¼ˆãŠå±€ï¼‰","126","0.00","0","0","0.0","0.0","High maturity","Entertainment","38","1"
"4544","Changes - Face Tracker","25","2.99","90","31","2.5","2.5","Everyone","Photo & Video","37","14"
"4545","Univision NOW â€“ Stream TV en Vivo y On Demand","83","0.00","329","11","2.0","2.0","High maturity","Entertainment","37","2"
"4546","Fitness - Gym and Home Workout,my Exercise Journal","157","2.99","78","1","5.0","1.0","Everyone","Health & Fitness","38","7"
"4547","Tiny Rogue","56","2.99","296","296","4.0","4.0","High maturity","Games","40","1"
"4548","Puzzle Game for Brain Training!! PITATTO!!","66","0.00","0","0","0.0","0.0","Everyone","Games","37","5"
"4549","TopBuzz: Best Viral Videos, GIFs, TV & News","83","0.00","692","29","4.5","5.0","High maturity","News","37","4"
"4550","Zootopia Crime Files: Hidden Object","177","0.00","853","142","4.5","4.5","Everyone","Games","37","11"
"4551","ã‚´ãƒŸã‚«ãƒ¬!!","83","0.00","0","0","0.0","0.0","High maturity","Games","38","1"
"4552","Multiplayer Servers for Minecraft PE & PC w Mods","35","1.99","2718","254","4.5","4.5","Everyone","Entertainment","37","26"
"4553","Crossy Maze","123","0.00","223","6","4.0","5.0","Everyone","Games","37","1"
"4554","Seattle GameDay Sports Radio â€“ Seahawks and Mariners Edition","20","1.99","31","23","5.0","5.0","Everyone","Sports","38","1"
"4555","Silk 2 â€“ Interactive Generative Art","29","2.99","122","63","4.5","5.0","Everyone","Entertainment","25","1"
"4556","Forged in Battle: Man at Arms","249","1.99","44","12","4.5","5.0","High maturity","Games","38","1"
"4557","What Dog A Microsoft Garage Project","64","0.00","280","9","3.0","2.5","Everyone","Entertainment","37","1"
"4558","Ninja Boy Adventures - Bomberman edition","122","1.99","28","12","4.5","4.0","Everyone","Games","37","2"
"4559","Morning Routine : Daily Habit Tracker","16","0.00","40","12","3.0","2.5","Everyone","Health & Fitness","37","7"
"4560","Lanota","631","1.99","55","1","5.0","5.0","Everyone","Games","37","1"
"4561","ã·ã¡ãƒ‰ãƒ©ã‚·ãƒ« ã€œã‚†ã‚‹ãƒ‰ãƒ©å¤–ä¼ã€œ","405","0.00","1","1","5.0","5.0","Everyone","Games","40","1"
"4562","Crazy Maze - Traffic Puzzle","210","0.00","21","1","2.0","2.0","Everyone","Games","40","6"
"4563","GoNoodle Kids","61","0.00","372","98","4.0","4.0","Everyone","Education","37","1"
"4564","Slots: DoubleUp Free Slot Games - Slot Machines","168","0.00","7177","123","5.0","4.5","High maturity","Games","40","10"
"4565","Dead Reckoning: Brassfield Manor - A Mystery Hidden Object Game  (Full)","838","6.99","66","66","4.0","4.0","Low maturity","Games","38","4"
"4566","Tap Sports Baseball 2016","179","0.00","25834","2004","4.5","4.5","High maturity","Games","38","1"
"4567","Medal Masters : Call of destiny","264","0.00","738","1","4.5","5.0","Low maturity","Games","38","12"
"4568","Arma Mobile Ops","120","0.00","347","7","4.0","3.5","High maturity","Games","37","7"
"4569","Daniel Tiger's Stop & Go Potty","106","2.99","49","19","3.0","3.5","Everyone","Education","37","1"
"4570","Rival Fire","892","0.00","10701","150","4.5","4.5","High maturity","Games","38","7"
"4571","InsPad - Instagram for iPad","15","4.99","64","17","3.5","4.0","Everyone","Social Networking","37","1"
"4572","Xyngular Back Office","14","1.99","0","0","0.0","0.0","Everyone","Business","38","0"
"4573","Unicorn Glitterluck - Rainbow Adventure for kids","234","1.99","17","2","4.0","3.0","Everyone","Education","38","16"
"4574","A.BIG.T -- A Smart VPN","42","9.99","17","1","4.0","5.0","Everyone","Utilities","37","1"
"4575","RISK: Global Domination","222","0.00","5217","60","4.0","4.5","Low maturity","Games","38","1"
"4576","Pictalive for Live Photos - Create from videos","27","0.00","0","0","0.0","0.0","Everyone","Photo & Video","37","2"
"4577","Snowboard Party 2","1767","1.99","188","35","4.5","4.5","Everyone","Games","38","11"
"4578","12ã‚ªãƒ¼ãƒ‡ã‚£ãƒ³ã‚º - çŽ‹é“RPG","223","0.00","20","1","4.5","5.0","Low maturity","Games","38","2"
"4579","Gas Station Car Parking Simulator a Real Road Racing Park Game","249","0.00","687","496","4.0","4.0","Everyone","Games","38","1"
"4580","My8to18","11","0.00","10","0","1.0","0.0","Everyone","Sports","37","9"
"4581","Le Fooding Restaurant and Stylish Bedrooms Guide","80","0.00","6","0","4.5","0.0","Everyone","Lifestyle","37","2"
"4582","Steelers Live GameDay Nation Radio - Pittsburgh Football & Sports App Edition","19","1.99","32","32","5.0","5.0","Everyone","Sports","38","1"
"4583","Live Wallpapers by Themify: Dynamic Animated Theme","25","0.00","6083","112","4.0","3.5","Everyone","Entertainment","37","11"
"4584","What's that sound? - Educational game for children","111","0.99","0","0","0.0","0.0","Everyone","Games","37","4"
"4585","Skylanders Battlecast","932","0.00","2250","483","4.5","4.5","Low maturity","Games","37","10"
"4586","ãƒ•ãƒ©ãƒƒã‚·ãƒ¥ãƒ¯ãƒ¼ãƒ‰ã€œå…‰é€Ÿçž¬é–“è¨˜æ†¶è„³ãƒˆãƒ¬ã‚¯ã‚¤ã‚ºã€œ","40","0.00","0","0","0.0","0.0","High maturity","Games","38","1"
